0.000	1.0
0.010	1.0
0.020	1.0
0.030	1.0
0.040	1.0
0.050	1.0
0.060	1.0
0.070	1.0
0.080	1.0
0.090	1.0
0.100	1.0
0.110	1.0
0.120	1.0
0.130	1.0
0.140	1.0
0.150	1.0
0.160	1.0
0.170	1.0
0.180	1.0
0.190	1.0
0.200	1.0
0.210	1.0
0.220	1.0
0.230	1.0
0.240	1.0
0.250	1.0
0.260	1.0
0.270	1.0
0.280	1.0
0.290	1.0
0.300	1.0
0.310	1.0
0.320	1.0
0.330	1.0
0.340	1.0
0.350	1.0
0.360	1.0
0.370	1.0
0.380	1.0
0.390	1.0
0.400	1.0
0.410	1.0
0.420	1.0
0.430	1.0
0.440	1.0
0.450	1.0
0.460	1.0
0.470	1.0
0.480	1.0
0.490	1.0
0.500	1.0
0.510	1.0
0.520	1.0
0.530	1.0
0.540	1.0
0.550	1.0
0.560	1.0
0.570	1.0
0.580	1.0
0.590	1.0
0.600	1.0
0.610	1.0
0.620	1.0
0.630	1.0
0.640	1.0
0.650	1.0
0.660	1.0
0.670	1.0
0.680	1.0
0.690	1.0
0.700	1.0
0.710	1.0
0.720	1.0
0.730	1.0
0.740	1.0
0.750	1.0
0.760	1.0
0.770	1.0
0.780	1.0
0.790	1.0
0.800	1.0
0.810	1.0
0.820	1.0
0.830	1.0
0.840	1.0
0.850	1.0
0.860	1.0
0.870	1.0
0.880	1.0
0.890	1.0
0.900	1.0
0.910	1.0
0.920	1.0
0.930	1.0
0.940	1.0
0.950	1.0
0.960	1.0
0.970	1.0
0.980	1.0
0.990	1.0
1.000	1.0
1.010	1.0
1.020	1.0
1.030	1.0
1.040	1.0
1.050	1.0
1.060	1.0
1.070	1.0
1.080	1.0
1.090	1.0
1.100	1.0
1.110	1.0
1.120	1.0
1.130	1.0
1.140	1.0
1.150	1.0
1.160	1.0
1.170	1.0
1.180	1.0
1.190	1.0
1.200	1.0
1.210	1.0
1.220	1.0
1.230	1.0
1.240	1.0
1.250	1.0
1.260	1.0
1.270	1.0
1.280	1.0
1.290	1.0
1.300	1.0
1.310	1.0
1.320	1.0
1.330	1.0
1.340	1.0
1.350	1.0
1.360	1.0
1.370	1.0
1.380	1.0
1.390	1.0
1.400	1.0
1.410	1.0
1.420	1.0
1.430	1.0
1.440	1.0
1.450	1.0
1.460	1.0
1.470	1.0
1.480	1.0
1.490	1.0
1.500	1.0
1.510	1.0
1.520	1.0
1.530	1.0
1.540	1.0
1.550	1.0
1.560	1.0
1.570	1.0
1.580	1.0
1.590	1.0
1.600	1.0
1.610	1.0
1.620	1.0
1.630	1.0
1.640	1.0
1.650	1.0
1.660	1.0
1.670	1.0
1.680	1.0
1.690	1.0
1.700	1.0
1.710	1.0
1.720	1.0
1.730	1.0
1.740	1.0
1.750	1.0
1.760	1.0
1.770	1.0
1.780	1.0
1.790	1.0
1.800	1.0
1.810	1.0
1.820	1.0
1.830	1.0
1.840	1.0
1.850	1.0
1.860	1.0
